---------Head Start---------
Separator: Comma
Linear Units: Meters
Angular Units: Dec. degrees
Output order: Pnt Id, Time1, Time2, Hz, V, Sd, H.dist, V.dist, East, North, Elev
3333,6, 19, 13, 17,121.30472,266.13556,1147.5150,4021.7620,5594.8860,924.4510
3333,6, 19, 13, 17,301.30722,93.87083,1147.5140,4021.7980,5594.9250,924.3210
RRRR,6, 19, 13, 30,180.00472,94.38500,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 13, 30,0.00389,265.62278,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 13, 31,112.58694,265.77611,1132.7130,3956.9970,5433.8850,918.3580
1111,6, 19, 13, 31,292.58806,94.23139,1132.7130,3957.0150,5433.8990,918.2100
2222,6, 19, 13, 31,310.14417,93.05778,1507.4220,3849.3170,5970.4840,921.4440
2222,6, 19, 13, 32,130.14194,266.95083,1507.4190,3849.2720,5970.4440,921.6690
3333,6, 19, 13, 32,121.29722,266.13472,1147.4580,4021.7350,5594.7300,924.4390
3333,6, 19, 13, 32,301.29944,93.87222,1147.4570,4021.7660,5594.7610,924.3000
RRRR,6, 19, 13, 45,180.00389,94.38417,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 13, 45,0.00278,265.62278,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 13, 46,112.57722,265.77306,1132.6800,3956.9570,5433.6900,918.3030
1111,6, 19, 13, 46,292.58000,94.23278,1132.6810,3956.9860,5433.7400,918.1880
2222,6, 19, 13, 46,310.13917,93.05917,1507.3350,3849.3000,5970.3250,921.4110
2222,6, 19, 13, 47,130.13667,266.94778,1507.3320,3849.2540,5970.2810,921.5960
3333,6, 19, 13, 47,121.28944,266.13250,1147.4000,4021.7060,5594.5650,924.3980
3333,6, 19, 13, 47,301.29167,93.87472,1147.3980,4021.7400,5594.5980,924.2510
RRRR,6, 19, 14, 0,180.00417,94.38389,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 14, 0,0.00250,265.62222,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 14, 1,112.56972,265.77139,1132.6520,3956.9280,5433.5420,918.2700
1111,6, 19, 14, 1,292.57028,94.23556,1132.6510,3956.9430,5433.5480,918.1340
2222,6, 19, 14, 1,310.13472,93.05861,1507.2490,3849.2910,5970.1820,921.4300
2222,6, 19, 14, 2,130.13167,266.94694,1507.2470,3849.2330,5970.1220,921.5770
3333,6, 19, 14, 2,121.28139,266.13111,1147.3450,4021.6710,5594.3970,924.3720
3333,6, 19, 14, 2,301.28333,93.87583,1147.3430,4021.7000,5594.4240,924.2350
RRRR,6, 19, 14, 15,180.00444,94.38333,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 14, 15,0.00278,265.62194,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 14, 16,112.56028,265.76722,1132.6220,3956.8900,5433.3570,918.1920
1111,6, 19, 14, 16,292.56250,94.23833,1132.6220,3956.9150,5433.3960,918.0800
2222,6, 19, 14, 16,310.12833,93.06083,1507.1610,3849.2530,5969.9970,921.3750
2222,6, 19, 14, 17,130.12694,266.94472,1507.1600,3849.2230,5969.9700,921.5270
3333,6, 19, 14, 17,121.27389,266.12694,1147.2890,4021.6470,5594.2410,924.2980
3333,6, 19, 14, 17,301.27583,93.87861,1147.2880,4021.6720,5594.2650,924.1830
RRRR,6, 19, 14, 30,180.00500,94.38306,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 14, 30,0.00222,265.62250,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 14, 31,112.55056,265.76444,1132.5930,3956.8480,5433.1660,918.1380
1111,6, 19, 14, 31,292.55306,94.24167,1132.5930,3956.8740,5433.2090,918.0140
2222,6, 19, 14, 31,310.12417,93.06278,1507.0760,3849.2460,5969.8510,921.3330
2222,6, 19, 14, 32,130.12139,266.94333,1507.0740,3849.1970,5969.8040,921.4900
3333,6, 19, 14, 32,121.26472,266.12472,1147.2360,4021.5970,5594.0520,924.2550
3333,6, 19, 14, 32,301.26667,93.87944,1147.2340,4021.6250,5594.0810,924.1680
RRRR,6, 19, 14, 45,180.00306,94.38472,23.0780,4999.9990,4976.9900,999.9360
RRRR,6, 19, 14, 45,0.00306,265.62194,23.0780,4999.9990,4976.9890,999.9380
1111,6, 19, 14, 46,112.54389,265.76000,1132.5690,3956.8270,5433.0370,918.0540
1111,6, 19, 14, 46,292.54417,94.24361,1132.5660,3956.8350,5433.0350,917.9810
2222,6, 19, 14, 46,310.11917,93.06167,1506.9890,3849.2270,5969.6960,921.3610
2222,6, 19, 14, 47,130.11611,266.94250,1506.9870,3849.1760,5969.6430,921.4750
3333,6, 19, 14, 47,121.25667,266.12278,1147.1820,4021.5630,5593.8850,924.2170
3333,6, 19, 14, 47,301.25806,93.88278,1147.1810,4021.5860,5593.9070,924.1050
RRRR,6, 19, 15, 0,180.00306,94.38500,23.0780,4999.9990,4976.9900,999.9360
RRRR,6, 19, 15, 0,0.00306,265.62278,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 15, 1,112.53417,265.75639,1132.5430,3956.7800,5432.8430,917.9820
1111,6, 19, 15, 1,292.53583,94.24861,1132.5410,3956.8010,5432.8700,917.8840
2222,6, 19, 15, 1,310.11222,93.06611,1506.9030,3849.1810,5969.5010,921.2540
2222,6, 19, 15, 2,130.11083,266.93944,1506.9010,3849.1560,5969.4780,921.3970
3333,6, 19, 15, 2,121.24861,266.11833,1147.1320,4021.5280,5593.7200,924.1340
3333,6, 19, 15, 2,301.25139,93.88861,1147.1300,4021.5660,5593.7610,923.9950
RRRR,6, 19, 15, 15,180.00472,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 15, 15,0.00333,265.62167,23.0780,4999.9990,4976.9900,999.9380
1111,6, 19, 15, 16,112.52389,265.75111,1132.5190,3956.7310,5432.6430,917.8820
1111,6, 19, 15, 16,292.52556,94.25361,1132.5180,3956.7510,5432.6710,917.7870
2222,6, 19, 15, 16,310.10778,93.06889,1506.8160,3849.1740,5969.3500,921.1870
2222,6, 19, 15, 17,130.10611,266.93722,1506.8140,3849.1400,5969.3200,921.3430
3333,6, 19, 15, 17,121.23972,266.11528,1147.0790,4021.4840,5593.5380,924.0750
3333,6, 19, 15, 17,301.24194,93.89083,1147.0780,4021.5140,5593.5690,923.9560
RRRR,6, 19, 15, 30,180.00417,94.38528,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 15, 30,0.00306,265.62333,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 15, 31,112.51500,265.74833,1132.4940,3956.6910,5432.4720,917.8250
1111,6, 19, 15, 31,292.51583,94.25861,1132.4930,3956.7080,5432.4820,917.6910
2222,6, 19, 15, 31,310.10194,93.07167,1506.7290,3849.1440,5969.1740,921.1130
2222,6, 19, 15, 32,130.10028,266.93583,1506.7270,3849.1140,5969.1510,921.3160
3333,6, 19, 15, 32,121.23056,266.11278,1147.0290,4021.4360,5593.3560,924.0280
3333,6, 19, 15, 32,301.23361,93.89444,1147.0270,4021.4760,5593.4000,923.8870
RRRR,6, 19, 15, 45,180.00417,94.38500,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 15, 45,0.00333,265.62250,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 15, 46,112.50417,265.74306,1132.4720,3956.6370,5432.2630,917.7280
1111,6, 19, 15, 46,292.50583,94.26361,1132.4710,3956.6610,5432.2920,917.5950
2222,6, 19, 15, 46,310.09694,93.07250,1506.6430,3849.1270,5969.0190,921.1020
2222,6, 19, 15, 47,130.09472,266.93306,1506.6390,3849.0870,5968.9760,921.2430
3333,6, 19, 15, 47,121.22222,266.10806,1146.9830,4021.3940,5593.1840,923.9370
3333,6, 19, 15, 47,301.22444,93.89833,1146.9810,4021.4260,5593.2180,923.8120
RRRR,6, 19, 16, 0,180.00472,94.38444,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 16, 0,0.00333,265.62278,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 16, 1,112.49556,265.73833,1132.4490,3956.6000,5432.0970,917.6330
1111,6, 19, 16, 1,292.49611,94.26722,1132.4490,3956.6130,5432.1050,917.5250
2222,6, 19, 16, 1,310.09194,93.07472,1506.5550,3849.1150,5968.8630,921.0420
2222,6, 19, 16, 2,130.08944,266.93083,1506.5530,3849.0660,5968.8120,921.1910
3333,6, 19, 16, 2,121.21361,266.10444,1146.9400,4021.3450,5593.0110,923.8680
3333,6, 19, 16, 2,301.21528,93.90056,1146.9380,4021.3710,5593.0380,923.7680
RRRR,6, 19, 16, 15,180.00444,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 16, 15,0.00306,265.62361,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 16, 16,112.48500,265.73444,1132.4280,3956.5450,5431.8930,917.5600
1111,6, 19, 16, 16,292.48694,94.27167,1132.4270,3956.5680,5431.9230,917.4350
2222,6, 19, 16, 16,310.08694,93.07806,1506.4680,3849.0980,5968.7010,920.9590
2222,6, 19, 16, 17,130.08361,266.92972,1506.4660,3849.0350,5968.6390,921.1640
3333,6, 19, 16, 17,121.20417,266.10139,1146.8900,4021.2940,5592.8230,923.8080
3333,6, 19, 16, 17,301.20556,93.90444,1146.8880,4021.3170,5592.8430,923.6930
RRRR,6, 19, 16, 30,180.00278,94.38444,23.0780,4999.9990,4976.9900,999.9360
RRRR,6, 19, 16, 30,0.00444,265.62306,23.0780,4999.9980,4976.9900,999.9390
1111,6, 19, 16, 31,112.47611,265.72861,1132.4070,3956.5050,5431.7190,917.4470
1111,6, 19, 16, 31,292.47667,94.27750,1132.4050,3956.5200,5431.7260,917.3240
2222,6, 19, 16, 31,310.08028,93.08056,1506.3800,3849.0540,5968.5070,920.9020
2222,6, 19, 16, 32,130.07806,266.92556,1506.3790,3849.0150,5968.4710,921.0650
3333,6, 19, 16, 32,121.19611,266.09667,1146.8380,4021.2610,5592.6580,923.7210
3333,6, 19, 16, 32,301.19778,93.90917,1146.8370,4021.2850,5592.6790,923.6020
RRRR,6, 19, 16, 45,180.00389,94.38500,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 16, 45,0.00306,265.62250,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 16, 46,112.46528,265.72361,1132.3860,3956.4510,5431.5140,917.3480
1111,6, 19, 16, 46,292.46861,94.28083,1132.3840,3956.4820,5431.5680,917.2580
2222,6, 19, 16, 46,310.07444,93.08194,1506.2940,3849.0250,5968.3360,920.8710
2222,6, 19, 16, 47,130.07194,266.92444,1506.2930,3848.9760,5968.2890,921.0360
3333,6, 19, 16, 47,121.18667,266.09333,1146.7890,4021.2080,5592.4660,923.6560
3333,6, 19, 16, 47,301.18861,93.91111,1146.7880,4021.2350,5592.4960,923.5680
RRRR,6, 19, 17, 0,180.00389,94.38472,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 17, 0,0.00194,265.62306,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 17, 1,112.45611,265.71917,1132.3640,3956.4080,5431.3350,917.2630
1111,6, 19, 17, 1,292.45889,94.28500,1132.3640,3956.4340,5431.3830,917.1810
2222,6, 19, 17, 1,310.07000,93.08222,1506.2080,3849.0160,5968.1910,920.8690
2222,6, 19, 17, 2,130.06778,266.92222,1506.2070,3848.9740,5968.1480,920.9870
3333,6, 19, 17, 2,121.17861,266.09028,1146.7380,4021.1730,5592.3020,923.5980
3333,6, 19, 17, 2,301.18028,93.91528,1146.7370,4021.1970,5592.3240,923.4890
RRRR,6, 19, 17, 15,180.00444,94.38500,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 17, 15,0.00250,265.62306,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 17, 16,112.44694,265.71444,1132.3400,3956.3660,5431.1530,917.1680
1111,6, 19, 17, 16,292.44861,94.29222,1132.3400,3956.3880,5431.1810,917.0370
2222,6, 19, 17, 16,310.06500,93.08722,1506.1210,3849.0030,5968.0300,920.7390
2222,6, 19, 17, 17,130.06333,266.91944,1506.1180,3848.9710,5968.0020,920.9180
3333,6, 19, 17, 17,121.16944,266.08583,1146.6860,4021.1270,5592.1150,923.5150
3333,6, 19, 17, 17,301.17167,93.92000,1146.6860,4021.1570,5592.1480,923.3970
RRRR,6, 19, 17, 30,180.00222,94.38417,23.0780,4999.9990,4976.9900,999.9360
RRRR,6, 19, 17, 30,0.00250,265.62278,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 17, 31,112.43639,265.71167,1132.3160,3956.3140,5430.9550,917.1200
1111,6, 19, 17, 31,292.43833,94.29417,1132.3160,3956.3360,5430.9830,917.0000
2222,6, 19, 17, 31,310.05861,93.08750,1506.0350,3848.9610,5967.8450,920.7360
2222,6, 19, 17, 32,130.05611,266.91833,1506.0320,3848.9150,5967.7990,920.8910
3333,6, 19, 17, 32,121.15944,266.08250,1146.6340,4021.0720,5591.9150,923.4530
3333,6, 19, 17, 32,301.16222,93.92194,1146.6320,4021.1060,5591.9560,923.3650
RRRR,6, 19, 17, 45,180.00472,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 17, 45,0.00167,265.62306,23.0780,4999.9990,4976.9890,999.9390
1111,6, 19, 17, 46,112.42806,265.70722,1132.2870,3956.2820,5430.7860,917.0320
1111,6, 19, 17, 46,292.42972,94.29833,1132.2880,3956.3030,5430.8160,916.9220
2222,6, 19, 17, 46,310.05306,93.08944,1505.9470,3848.9350,5967.6730,920.6900
2222,6, 19, 17, 47,130.05083,266.91500,1505.9450,3848.8960,5967.6340,920.8090
3333,6, 19, 17, 47,121.15278,266.08028,1146.5790,4021.0530,5591.7720,923.4110
3333,6, 19, 17, 47,301.15417,93.92583,1146.5770,4021.0750,5591.7870,923.2870
RRRR,6, 19, 18, 0,180.00444,94.38556,23.0780,4999.9980,4976.9900,999.9350
RRRR,6, 19, 18, 0,0.00306,265.62333,23.0780,4999.9990,4976.9900,999.9390
1111,6, 19, 18, 1,112.41861,265.70417,1132.2610,3956.2410,5430.6050,916.9750
1111,6, 19, 18, 1,292.42194,94.30139,1132.2580,3956.2760,5430.6610,916.8630
2222,6, 19, 18, 1,310.04861,93.09111,1505.8600,3848.9290,5967.5280,920.6480
2222,6, 19, 18, 2,130.04667,266.91500,1505.8590,3848.8930,5967.4960,920.8130
3333,6, 19, 18, 2,121.14333,266.07806,1146.5240,4021.0060,5591.5800,923.3700
3333,6, 19, 18, 2,301.14611,93.93056,1146.5230,4021.0430,5591.6190,923.2010
RRRR,6, 19, 18, 15,180.00528,94.38361,23.0780,4999.9980,4976.9900,999.9360
RRRR,6, 19, 18, 15,0.00361,265.62500,23.0780,4999.9990,4976.9890,999.9400
1111,6, 19, 18, 16,112.41139,265.70222,1132.2290,3956.2180,5430.4580,916.9400
1111,6, 19, 18, 16,292.41333,94.30583,1132.2270,3956.2450,5430.4880,916.7790
2222,6, 19, 18, 16,310.04611,93.09250,1505.7740,3848.9530,5967.4200,920.6210
2222,6, 19, 18, 17,130.04278,266.91361,1505.7710,3848.8950,5967.3590,920.7800
3333,6, 19, 18, 17,121.13694,266.07528,1146.4670,4020.9900,5591.4380,923.3200
3333,6, 19, 18, 17,301.13917,93.93083,1146.4660,4021.0210,5591.4700,923.1930
